Inv. Date,Area,Customer,Customer Name,Comp,Branch,STYP,Order No,  Item,DLV. No,  Item,Bill Typ,Invoice No,  Item,Mat.Gr,Parts No,Description,Q'ty,BUn,  Sales Amount,        Tax,Faktur Pajak No.
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,10,796573302,10,ZFBH,56325820,1,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,20,796573303,10,ZFBH,56325820,2,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,30,796573304,10,ZFBH,56325820,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,50,796573305,10,ZFBH,56325820,4,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,60,796573306,10,ZFBH,56325820,5,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,70,796573307,10,ZFBH,56325820,6,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,90,796573308,10,ZFBH,56325820,7,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,100,796573309,10,ZFBH,56325820,8,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,110,796573310,10,ZFBH,56325820,9,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,40,796573311,10,ZFBH,56325820,10,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,80,796573312,10,ZFBH,56325820,11,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162692,120,796573313,10,ZFBH,56325820,12,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288770
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,10,796573292,10,ZFBH,56325821,1,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,20,796573293,10,ZFBH,56325821,2,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,30,796573294,10,ZFBH,56325821,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,50,796573295,10,ZFBH,56325821,4,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,60,796573296,10,ZFBH,56325821,5,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,70,796573297,10,ZFBH,56325821,6,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,80,796573298,10,ZFBH,56325821,7,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,90,796573299,10,ZFBH,56325821,8,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,100,796573300,10,ZFBH,56325821,9,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162696,40,796573301,10,ZFBH,56325821,10,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288771
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,10,796573282,10,ZFBH,56325822,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,20,796573283,10,ZFBH,56325822,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,30,796573284,10,ZFBH,56325822,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,40,796573285,10,ZFBH,56325822,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,50,796573286,10,ZFBH,56325822,5,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,60,796573287,10,ZFBH,56325822,6,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,70,796573288,10,ZFBH,56325822,7,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,80,796573289,10,ZFBH,56325822,8,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,90,796573290,10,ZFBH,56325822,9,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162698,100,796573291,10,ZFBH,56325822,10,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288772
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,10,796573273,10,ZFBH,56325823,1,8R2,YN35V00048F2K,"VALVE, SOLENOID",1,PC,"1,925,000","211,750",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,20,796573274,10,ZFBH,56325823,2,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,2,PC,"2,401,558","264,171",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,30,796573275,10,ZFBH,56325823,3,8R6,2424N196D3J1A, SHOE,2,PC,"800,000","88,000",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,40,796573276,10,ZFBH,56325823,4,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,1,PC,"1,200,779","132,086",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,50,796573277,10,ZFBH,56325823,5,8R6,2424N196D3J1A, SHOE,2,PC,"800,000","88,000",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,60,796573278,10,ZFBH,56325823,6,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,2,PC,"2,401,558","264,171",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,70,796573279,10,ZFBH,56325823,7,8R6,LQ51D01007P1J1B, SPROCKET,2,PC,"2,539,316","279,326",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,80,796573280,10,ZFBH,56325823,8,8R6,2424N196D3J1A, SHOE,3,PC,"1,200,000","132,000",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162701,90,796573281,10,ZFBH,56325823,9,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,2,PC,"2,401,558","264,171",010.007-23.75288773
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,10,796573261,10,ZFBH,56325824,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,20,796573262,10,ZFBH,56325824,2,8R1,YN21P01088R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,30,796573263,10,ZFBH,56325824,3,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,40,796573264,10,ZFBH,56325824,4,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,50,796573265,10,ZFBH,56325824,5,8R1,YN52V01016R610,REPAIR KIT,1,PC,"832,000","91,520",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,60,796573266,10,ZFBH,56325824,6,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"376,200","41,382",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,70,796573267,10,ZFBH,56325824,7,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"318,000","34,980",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,80,796573268,10,ZFBH,56325824,8,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,90,796573269,10,ZFBH,56325824,9,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,100,796573270,10,ZFBH,56325824,10,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"675,000","74,250",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,110,796573271,10,ZFBH,56325824,11,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,3,PC,"3,602,337","396,257",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162703,120,796573272,10,ZFBH,56325824,12,8R6,LQ51D01007P1J1B, SPROCKET,2,PC,"2,539,316","279,325",010.007-23.75288774
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,50,796573248,10,ZFBH,56325825,1,8R5,YN35V00054F1K,"VALVE, SOLENOID",1,PC,"1,935,000","212,850",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,40,796573249,10,ZFBH,56325825,2,8R4,ZD11G09500,O-RING,1,PC,"33,800","3,718",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,30,796573250,10,ZFBH,56325825,3,8R4,2445R152D1,O-RING,2,PC,"219,700","24,167",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,20,796573251,10,ZFBH,56325825,4,8R4,YN55V01049P1,SEAL,1,PC,"233,350","25,669",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,10,796573252,10,ZFBH,56325825,5,8R4,YN55V01057P1,SEAL,5,PC,"663,000","72,930",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,60,796573253,10,ZFBH,56325825,6,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,70,796573254,10,ZFBH,56325825,7,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,80,796573255,10,ZFBH,56325825,8,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,100,796573256,10,ZFBH,56325825,9,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,110,796573257,10,ZFBH,56325825,10,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,120,796573258,10,ZFBH,56325825,11,8R1,YN21P01088R100J1J,"FILTER,FUEL",1,PC,"115,700","12,727",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,90,796573259,10,ZFBH,56325825,12,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162708,130,796573260,10,ZFBH,56325825,13,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288775
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162727,10,796573415,10,ZFBH,56325826,1,8R6,YN62D00025F1E,# TRACK LINK ASSY(HD),2,PC,"34,000,000","3,740,000",010.007-23.75288776
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,10,796573419,10,ZFBH,56325827,1,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"376,200","41,382",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,20,796573420,10,ZFBH,56325827,2,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"318,000","34,980",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,40,796573421,10,ZFBH,56325827,3,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,70,796573422,10,ZFBH,56325827,4,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,80,796573423,10,ZFBH,56325827,5,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,90,796573424,10,ZFBH,56325827,6,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,50,796573425,10,ZFBH,56325827,7,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,60,796573426,10,ZFBH,56325827,8,8R6,YN54D00036F1J1A, IDLER ADJUST ASSY,1,PC,"9,009,000","990,990",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162728,30,796573427,10,ZFBH,56325827,9,8R4,YN52F01857P1,SEAL,1,PC,"143,000","15,730",010.007-23.75288777
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,120,796573435,10,ZFBH,56325828,1,8R4,LQ15V00020R100,SEAL KIT,2,PC,"4,808,100","528,890",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,10,796573436,10,ZFBH,56325828,2,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,20,796573437,10,ZFBH,56325828,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,30,796573438,10,ZFBH,56325828,4,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,40,796573439,10,ZFBH,56325828,5,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,309",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,50,796573440,10,ZFBH,56325828,6,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"376,200","41,382",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,60,796573441,10,ZFBH,56325828,7,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"318,000","34,980",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,70,796573442,10,ZFBH,56325828,8,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,80,796573443,10,ZFBH,56325828,9,8R1,LQ50V01009P1,FILTER,1,PC,"242,450","26,670",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,90,796573444,10,ZFBH,56325828,10,8R1,LQ50V01007P1,FILTER,1,PC,"471,900","51,909",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,100,796573445,10,ZFBH,56325828,11,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,110,796573446,10,ZFBH,56325828,12,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"675,000","74,250",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162730,130,796573447,10,ZFBH,56325828,13,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,2,PC,"2,401,558","264,171",010.007-23.75288778
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,10,796573448,10,ZFBH,56325829,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,20,796573449,10,ZFBH,56325829,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,30,796573450,10,ZFBH,56325829,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,40,796573451,10,ZFBH,56325829,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"210,000","23,100",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,50,796573452,10,ZFBH,56325829,5,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"115,700","12,727",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,60,796573453,10,ZFBH,56325829,6,8R1,YN52V01025R100,REPAIR KIT,1,PC,"857,350","94,308",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,70,796573454,10,ZFBH,56325829,7,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"376,200","41,382",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,80,796573455,10,ZFBH,56325829,8,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"318,000","34,980",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,90,796573456,10,ZFBH,56325829,9,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,100,796573457,10,ZFBH,56325829,10,8R1,LQ50V01009P1,FILTER,1,PC,"242,450","26,670",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,110,796573458,10,ZFBH,56325829,11,8R1,LQ50V01007P1,FILTER,1,PC,"471,900","51,909",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,120,796573459,10,ZFBH,56325829,12,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"650,000","71,500",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162731,130,796573460,10,ZFBH,56325829,13,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"675,000","74,250",010.007-23.75288779
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,40,796573463,10,ZFBH,56325830,1,8R3,VH12180E0010,"CAP SUB ASSY,OIL FIL",1,PC,"135,200","14,872",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,60,796573464,10,ZFBH,56325830,2,8R4,LQ15V00020R100,SEAL KIT,1,PC,"2,404,050","264,446",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,50,796573465,10,ZFBH,56325830,3,8RL,2440K9100S,"# O-RING KIT,NBR90",1,PC,"640,900","70,499",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,10,796573466,10,ZFBH,56325830,4,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),10,PC,"5,480,000","602,800",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,20,796573467,10,ZFBH,56325830,5,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),5,PC,"3,250,000","357,500",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,30,796573468,10,ZFBH,56325830,6,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),6,PC,"1,350,000","148,500",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,70,796573469,10,ZFBH,56325830,7,8R6,2424N196D3J1A, SHOE,11,PC,"4,400,000","484,000",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,80,796573470,10,ZFBH,56325830,8,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,3,PC,"3,602,337","396,257",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162732,90,796573471,10,ZFBH,56325830,9,8R6,YN52D00009F1J1B, IDLER ASSEMBLY,2,PC,"6,794,778","747,425",010.007-23.75288780
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162733,10,796573478,10,ZFBH,56325831,1,8R4,LQ15V00020R100,SEAL KIT,1,PC,"2,404,050","264,446",010.007-23.75288781
21.03.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901162733,30,796573479,10,ZFBH,56325831,2,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"115,700","12,727",010.007-23.75288781
